# Query Description
# Type of request:                 Extract data from a table
# Name of the selected table:      meandata
# Restrict with the SQL clause:    mod0 IS NOT NULL
# Display the fields:              objname, mod0, e_mod0, vgsr, v, e_v, f_astrom, l2, b2
# Description of each column
# objname: ------------- <NA>
#  mod0: --------------- <NA>
#  e_mod0: ------------- <NA>
#  vgsr: --------------- <NA>
#  v: ------------------ <NA>
#  e_v: ---------------- <NA>
#  f_astrom: ----------- <NA>
#  l2: ----------------- <NA>
#  b2: ----------------- <NA>
#------- ----- ------- ----- -- ---- --------- --- ---
objname  mod0  e_mod0  vgsr  v  e_v  f_astrom  l2  b2
#------- ----- ------- ----- -- ---- --------- --- ---
PGC5067979	38.82	0.13				2	43.8650358	-21.9163975
PGC5067980	40.32	0.16				2	45.2061908	-22.0396162
PGC5068230	35.626	0.051	9474.5	9290	300	2	71.7763056	-32.4912974
H-ZSNSJ022853.88+011624.2	43.44	0.24				2	166.4043695	-53.1671853
SCPJ140159.90+050459.6	43.85	0.2				2	343.3867852	62.2768182
SCPJ135711.96+042026.9	43.52	0.14				2	340.3606984	62.3334898
SDSSJ021705.50+001649.0	38.58	0.11	81555.8	81529	11.8	0	163.3403369	-55.7210076
SDSSJ212139.25+005340.7	40.42	0.22	89440.2	89282.6	4.1	0	53.140795	-32.3613426
SDSSJ213511.76+000947.1	39.81	0.14	79025.9	78871.8	12.1	0	54.6778916	-35.5822781
SDSSJ221927.32+002939.9	39.58	0.14	65230.7	65083.6	9.8	0	63.7350003	-44.2190082
SDSSJ000758.69+003817.4	40.06	0.13				2	100.5495758	-60.3312332
SDSSJ211120.85-002643.3	38.55	0.12	42954.6	42800.4	5.8	0	50.1852253	-30.9117871
SDSSJ204721.99-011511.8	39.49	0.15				2	45.9016226	-26.1741687
SDSSJ204810.37-011017.1	38.46	0.11				2	46.0926758	-26.3081596
SDSSJ204853.05+001128.0	37.46	0.12				2	47.5026936	-25.7759908
SDSSJ002713.69+010714.2	39.84	0.16	64061.3	63964	12	0	110.3104547	-61.156252
SDSSJ020452.97-001935.2	40.59	0.17				2	159.304217	-57.915152
SDSSJ024204.98-003226.9	38.92	0.12	54113.1	54105.6	8.6	0	172.5061898	-52.4234207
SDSSJ225648.34+002403.9	40.13	0.15	87227.7	87091.9	17	0	73.2070056	-51.0558991
SDSSJ032021.70-005308.0	39.24	0.13				2	182.9330127	-45.6902377
SDSSJ220341.21+003410.3	38.08	0.12				2	60.4408353	-41.1072555
SDSSJ012137.62-005838.0	38.69	0.11	49672.9	49613.8	4.5	0	139.665534	-62.8639789
SDSSJ015951.03+003826.2	38.65	0.12				2	156.3464524	-57.7232543
SDSSJ021814.72+004747.6	39.3	0.12	63923	63895.4	5.5	0	163.2308071	-55.1344893
SDSSJ221616.63+004229.2	39.56	0.13	75045.1	74896.6	11.8	0	63.253695	-43.4722814
SDSSJ221841.16+003821.1	39.54	0.12	69446.4	69298.7	8.7	0	63.716906	-43.9780998
SDSSJ011049.19+010028.4	39.83	0.14				2	133.1201721	-61.4798709
SDSSJ033348.97+004233.6	40.89	0.2				2	184.1633727	-42.0747832
SDSSJ033637.49+010445.0	39.49	0.13				2	184.3637645	-41.2954892
SDSSJ221310.25+010302.0	40.06	0.13				2	62.9366849	-42.656408
SDSSJ020403.84-002157.0	40.12	0.17	83277.7	83244.1	10.7	0	159.0165171	-58.0563678
SDSSJ004857.05-005420.6	40.51	0.16				2	121.5251446	-63.7706873
SDSSJ023354.13+001650.6	40.67	0.17	109014	108998	21.7	0	169.0680949	-53.1554559
SDSSJ233759.60+003831.6	40.03	0.14				2	87.5006058	-57.088986
SDSSJ235932.26+004413.8	38.59	0.11	48670.9	48560.4	3.2	0	96.7063107	-59.4661102
SDSSJ012606.80+004036.8	40.33	0.15				2	141.0264345	-60.9708112
SDSSJ205019.78-004931.0	41.02	0.21				2	46.7288717	-26.6015075
SDSSJ031833.83+000724.1	38.05	0.11				2	181.4179636	-45.3839884
SDSSJ032922.06-010540.9	40.13	0.15				2	185.153863	-44.0667384
SDSSJ205024.61-001004.4	39.11	0.12				2	47.3739457	-26.2869115
SDSSJ221243.86-000205.7	39.37	0.13				2	61.6915871	-43.2564111
SDSSJ000928.47+010917.7	41.13	0.21	123355	123248	28	0	101.601677	-59.9679247
SDSSJ001300.13+001453.6	38.04	0.11	36447	36344.7	6.3	0	102.7210764	-61.1058213
SDSSJ001423.59+001959.0	38.63	0.11	46951.3	46849.5	6.5	0	103.461916	-61.1304423
SDSSJ011135.03-000021.2	40.03	0.12				2	133.873051	-62.4489114
SDSSJ215108.69-005034.6	40.31	0.14				2	56.5046626	-39.431176
SDSSJ231633.32-003947.5	39.09	0.11	56019.5	55894.2	9.2	0	78.2771137	-55.0873163
SDSSJ021902.54-001622.2	40.06	0.13	84068.1	84044.3	12.1	0	164.6180629	-55.8857649
SDSSJ000713.58+002056.3	39.87	0.13				2	99.9907624	-60.5384433
SDSSJ001303.73-003712.5	40.2	0.14	88560.9	88461.3	4.9	0	102.1850179	-61.9363419
SDSSJ213115.60-010325.2	40.48	0.15	93423.6	93272.7	15.4	0	52.7604854	-35.4407986
SDSSJ010445.70+003050.1	40.19	0.18	92802.4	92728.4	7.1	0	130.0821772	-62.1733667
SDSSJ204155.88+010531.2	39.79	0.13				2	47.3861245	-23.8211664
SDSSJ212451.95+002308.2	41.2	0.21				2	53.1601865	-33.3127001
SDSSJ215216.47+001601.5	39.15	0.13				2	57.880349	-39.0115104
SDSSJ235552.64+005237.2	40.26	0.14				2	95.1814812	-58.9683159
SDSSJ223603.21-002204.5	39.9	0.16				2	66.7418868	-47.9089047
SDSSJ004524.41+010432.1	39.26	0.12				2	119.7447599	-61.7588439
SDSSJ021706.20+003205.4	40.3	0.14				2	163.0850213	-55.5118437
SDSSJ001718.34-001526.1	39.49	0.12				2	104.5661888	-61.9058232
SDSSJ205644.66+002430.0	41.16	0.2				2	48.8371834	-27.3520379
SDSSJ213256.12-004159.2	39.02	0.12	54173.8	54022	9.1	0	53.4098531	-35.5944034
SDSSJ215218.98+002818.9	39.27	0.13	61485.4	61332.8	5.9	0	58.1008276	-38.8989188
SDSSJ001900.83-001653.4	40.39	0.14				2	105.426144	-62.0461879
SDSSJ032821.68-001933.9	39.5	0.13				2	184.1005937	-43.7863941
SDSSJ020950.39-000342.3	39.26	0.12	63827.7	63797.1	8	0	160.9811747	-57.0251158
SDSSJ025040.16-000357.5	40.44	0.18	108278	108275	10.2	0	174.4876746	-50.6032321
SDSSJ024050.12+005935.3	41.42	0.2				2	170.4681444	-51.488612
SDSSJ204019.25-000025.8	40.72	0.15				2	46.1253113	-24.0261774
SDSSJ231351.60+011525.2	39.96	0.15	81815.8	81683.7	7.9	0	79.4044641	-53.1619768
SDSSJ221355.96+010511.4	40.67	0.19				2	63.1397146	-42.7801154
SDSSJ235005.02-005517.0	38.99	0.12	55924.2	55814.2	24	0	91.059564	-59.9409465
SDSSJ231120.91-003631.1	41.19	0.19	117348	117220	11.7	0	76.5979059	-54.2182259
SDSSJ024136.04+001218.1	40.87	0.2				2	171.5419992	-51.9524966
SDSSJ024456.67+001212.5	41.07	0.15				2	172.5409504	-51.3912052
SDSSJ222102.64-004454.2	39.37	0.13	64591.4	64448.5	4.6	0	62.7482399	-45.3194504
SDSSJ021404.48-001420.6	37.84	0.12	35328.4	35301.1	8.4	0	162.765642	-56.579684
SDSSJ035012.89-001424.9	40.01	0.16				2	188.4393534	-39.3882399
H-ZSNSJ074855.70+100606.3	40.85	0.25	126695	126812	299.8	2	210.250332	17.3059166
[PDG95]J224418.86+000648.5	40.88	0.44	113461	113322	299.8	2	69.4081524	-49.0818311
[K95]J025730.70-014119.8	40.01	0.41	71943.7	71950.2	60	2	178.1958729	-50.5156703
SDSSJ081906.57+074321.2	41.5	0.47	116190	116319	299.8	2	215.9874562	22.9840019
H-ZSNSJ104850.96+000330.4	41.96	0.48	170745	170882	2997.9	2	250.4490161	50.0087068
H-ZSNSJ082413.33+032458.5	41.06	0.45	146754	146898	2997.9	2	220.7665016	22.1540057
H-ZSNSJ134556.16+022653.7	41.41	0.45	148358	148397	299.8	2	333.1090457	62.0837429
H-ZSNSJ124835.19-004603.0	42.44	0.64	196580	196664	299.8	2	301.4086987	62.0958081
H-ZSNSJ153011.25+055527.0	41.55	0.6	134948	134907	2997.9	2	10.8904784	46.7430073
H-ZSNSJ134827.22+022746.6	41.07	0.47	128874	128911	2997.9	2	334.3134281	61.8101531
[GC96]J101020.28-123309.2	40.6	0.36	128729	128911	60	2	253.1194048	34.3110901
[GC96]J120039.43-001602.4	41.78	0.4	170774	170882	60	2	276.8518367	60.0078094
[GC96A]J115033.54+102646.7	41.7	0.47	128832	128911	60	2	259.3557642	68.00477
SCPJ082405.21+041122.6	40.53	0.43	95792.1	95933.6	2997.9	2	220.0101067	22.4850841
SCPJ082352.67+040844.0	42.48	0.65	173438	173580	299.8	2	220.0261232	22.4184701
SCPJ104857.61+003150.0	41.12	0.46	134771	134907	2997.9	2	249.9573641	50.3616279
SCPJ105552.98-035902.3	41.34	0.51	174032	174179	299.8	2	256.6043552	48.2170487
SCPJ105731.52-031348.3	41.72	0.57	124570	124714	299.8	2	256.3399974	49.0571319
SCPJ134709.90+022357.5	42.83	0.48	248790	248828	2997.9	2	333.6453336	61.9015063
H-ZSNSJ170748.26+440126.2	41.34	0.33	132090	131909	60	2	69.2398142	36.6199843
H-ZSNSJ123704.27+622624.9	41.65	0.32	150008	149896	60	2	125.8004941	54.6079981
H-ZSNSJ045611.63-034126.0	43.21	0.17	257733	257822	60	2	202.4353605	-27.217221
H-ZSNSJ045856.32-035929.4	41.71	0.11	161796	161888	60	2	203.0996719	-26.7601463
H-ZSNSJ082138.13+032510.5	42.88	0.17	233694	233838	60	2	220.4376236	21.5851911
H-ZSNSJ045514.27-055144.8	42.59	0.53	173785	173880	299.8	2	204.4715877	-28.4549359
H-ZSNSJ045830.23-031604.0	43.78	0.91	228652	228742	299.8	2	202.3309274	-26.5084622
H-ZSNSJ045936.57-030934.6	41.23	0.52	158800	158890	60	2	202.3735729	-26.214513
H-ZSNSJ045937.31-030901.6	38.58	0.44	53872.8	53962.6	60	2	202.3662737	-26.2073982
H-ZSNSJ082157.14+035335.7	43.65	1.02	164744	164886	60	2	220.026263	21.8760306
H-ZSNSJ082350.03+032852.8	39.49	0.45	53818.9	53962.6	60	2	220.6554128	22.0988975
H-ZSNSJ082402.51+040733.1	42.48	0.94	110781	110923	60	2	220.0655499	22.4455257
H-ZSNSJ105555.93-035648.2	41.25	0.52	140756	140902	60	2	256.5823242	48.2534161
H-ZSNSJ105651.48-035836.9	41.05	0.62	131763	131909	60	2	256.877213	48.378999
H-ZSNSJ105719.23-035451.7	42.26	0.67	194719	194865	60	2	256.9500067	48.5010109
